CUST_ID,BALANCE,PURCHASES,risk_appetite,neuro_score,conscientiousness,annual_revenue,years_with_bank,tier,psychotype,recommendation,estimated_LTV
USER_393,"14979,54503","277,4037289","0,9936354485","0,4098869743","0,4626192719","754,5253262",12,Retail,Standard,Standard Savings,"9054,3"
USER_394,"4167,336709","7197,829923","0,09209742779","0,2685015882","0,7850718616","352,3234339",6,Retail,Rational Strategist,Standard Savings,"2113,94"
USER_395,"26701,37924","6078,677642","0,2406727498","0,4894416829","0,8215776918","1456,642515",5,HNW,Standard,Standard Savings,"7283,21"
USER_396,"19548,39157","4555,409013","0,8771586043","0,2904437618","0,5544891143","1068,527759",10,HNW,Standard,Standard Savings,"10685,28"
USER_397,"5603,556094","3365,681153","0,3952540998","0,2493571363","0,1797978135","347,4914278",9,Retail,Standard,Standard Savings,"3127,42"
USER_398,"13897,84716","163,4697004","0,46630299","0,3585724933","0,467758231","698,1617523",1,Retail,Standard,Standard Savings,"698,16"
USER_399,"14046,32987","4898,779167","0,8606518874","0,5033886084","0,9680725029","800,2920768",3,Retail,Standard,Standard Savings,"2400,88"
USER_400,"1088,375188","2696,42227","0,5218232249","0,133520954","0,752986193","108,3472048",3,Retail,Rational Strategist,Standard Savings,"325,04"
USER_401,"23284,45681","4107,282903","0,1934758494","0,2088096081","0,8111626039","1246,368499",11,HNW,Rational Strategist,Stock Portfolio,"13710,05"
USER_402,"7037,074898","2804,644991","0,8920301154","0,06833571347","0,03282549882","407,9466447",6,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"2447,68"
USER_403,"17513,32558","16915,23541","0,03106165642","0,5182010075","0,4678594626","1213,970987",8,HNW,Standard,Standard Savings,"9711,77"
USER_404,"3857,354262","4633,080542","0,8953962676","0,4069022638","0,6466211337","285,5293239",3,Retail,Standard,Standard Savings,"856,59"
USER_405,"22587,90515","6916,221698","0,05052022667","0,3623154379","0,8300326836","1267,719691",3,HNW,Standard,Standard Savings,"3803,16"
USER_406,"4929,884541","13771,53999","0,6658493646","0,4720852245","0,04927365358","521,9250267",6,Retail,Standard,Standard Savings,"3131,55"
USER_407,"108,9680662","4477,532674","0,07167937968","0,5528350765","0,8524388856","94,99905679",8,Retail,Standard,Standard Savings,"759,99"
USER_408,"23579,07297","60,67930192","0,706212986","0,4426771822","0,5484009367","1180,167235",6,HNW,Standard,Standard Savings,7081
USER_409,"957,2561055","174,4671739","0,03397132133","0,6091356403","0,1973139706","51,35214875",12,Retail,Anxious Saver,Gold Deposit,"616,23"
USER_410,"3846,536334","6058,990614","0,8424577277","0,252920605","0,3172552164","313,506629",10,Retail,Standard,Standard Savings,"3135,07"
USER_411,"29969,72383","1636,171147","0,4659439509","0,2059598097","0,2819295518","1531,209615",3,HNW,Standard,Standard Savings,"4593,63"
USER_412,"30079,4954","4330,124088","0,09345391267","0,2348748058","0,5308590343","1590,577252",4,HNW,Wealthy Accumulator,Private Banking,"6362,31"
USER_413,"8519,972911","1129,970433","0,706819445","0,128543428","0,05168567991","448,5980542",1,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"448,6"
USER_414,"9992,300804","1575,258639","0,4892901575","0,440584764","0,1585361585","531,120213",8,Retail,Standard,Standard Savings,"4248,96"
USER_415,"5950,146636","3512,363199","0,1909488589","0,5933028461","0,8126930434","367,7545958",4,Retail,Standard,Standard Savings,"1471,02"
USER_416,"3470,227787","18559,60714","0,01567237389","0,1446717703","0,1326039907","544,7035321",6,Retail,Standard,Standard Savings,"3268,22"
USER_417,"3984,863346","4789,086868","0,4179982597","0,261054957","0,2333962695","295,0249046",11,Retail,Standard,Standard Savings,"3245,27"
USER_418,"11163,2358","13755,94505","0,08562923073","0,3260995141","0,4533706056","833,280691",3,Retail,Standard,Standard Savings,"2499,84"
USER_419,"13958,37874","16017,45569","0,09416969825","0,5169375088","0,5171208881","1018,268051",11,Retail,Standard,Standard Savings,"11200,95"
USER_420,"15681,95416","1166,663906","0,2673295484","0,2330780525","0,7636104796","807,4309862",12,HNW,Rational Strategist,Stock Portfolio,"9689,17"
USER_421,"15588,31032","1863,97519","0,6304582972","0,3536174043","0,4473324267","816,6950197",11,HNW,Standard,Standard Savings,"8983,65"
USER_422,"956,3694654","7348,212054","0,5299106086","0,1707864295","0,789864621","194,7827143",6,Retail,Rational Strategist,Standard Savings,"1168,7"
USER_423,"6820,495966","10078,16652","0,06898730826","0,2991716005","0,618346307","542,5881287",12,Retail,Standard,Standard Savings,"6511,06"
USER_424,"592,8170645","3661,797608","0,9684312759","0,5683150615","0,1130997394","102,8768054",11,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"1131,64"
USER_425,"7974,613157","24973,36728","0,8871686883","0,6075593482","0,1563314384","898,1980035",9,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"8083,78"
USER_426,"5825,55275","58,1983887","0,2592254871","0,07746999047","0,4370337254","292,4416053",9,Retail,Standard,Standard Savings,"2631,97"
USER_427,"21866,18664","1780,465963","0,122338576","0,5259058927","0,3968893931","1128,918651",10,HNW,Standard,Standard Savings,"11289,19"
USER_428,"4321,916195","4879,696193","0,9424028648","0,4195599689","0,7435442696","313,6897336",3,Retail,Standard,Standard Savings,"941,07"
USER_429,"1245,059776","3167,696892","0,4611417779","0,6589591473","0,5807371398","125,6069266",3,Retail,Standard,Standard Savings,"376,82"
USER_430,"1543,076545","619,902689","0,3111669648","0,3273699278","0,388133081","89,55188105",4,Retail,Standard,Standard Savings,"358,21"
USER_431,"14334,30547","2292,645258","0,4903580352","0,3827980143","0,1707602835","762,5681787",12,Retail,Standard,Standard Savings,"9150,82"
USER_432,"9629,056797","128,8826084","0,7727441445","0,4444232901","0,2268371023","484,030492",7,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"3388,21"
USER_433,"1066,087122","5146,541973","0,1683852983","0,5334321288","0,5755010185","156,2351956",3,Retail,Standard,Standard Savings,"468,71"
USER_434,"878,5552167","11162,61597","0,7674958335","0,1948256274","0,4234388049","267,1800803",10,Retail,Standard,Standard Savings,"2671,8"
USER_435,"12072,08472","10808,64587","0,7494467879","0,08998679494","0,5149275089","819,7771532",8,Retail,Standard,Standard Savings,"6558,22"
USER_436,"755,4608953","6012,277676","0,5393482048","0,3789649708","0,1706774353","158,0185983",11,Retail,Standard,Standard Savings,"1738,2"
USER_437,"17251,85854","3134,645935","0,8658422887","0,4023403814","0,6629062523","925,2858456",8,HNW,Standard,Standard Savings,"7402,29"
USER_438,"12249,99753","3587,523338","0,1321433782","0,3009267261","0,8525387409","684,2503433",6,Retail,Standard,Standard Savings,"4105,5"
USER_439,"848,4875058","736,2326487","0,5954790067","0,5117162167","0,2579395068","57,14902826",4,Retail,Standard,Standard Savings,"228,6"
USER_440,"886,5386778","2085,288414","0,4493430525","0,6349560231","0,4915142258","86,03270217",11,Retail,Standard,Standard Savings,"946,36"
USER_441,"43154,58562","1039,600562","0,4222921128","0,2719503579","0,975527329","2178,521292",12,HNW,Rational Strategist,Stock Portfolio,"26142,26"
USER_442,"4688,375826","8607,442768","0,2525610713","0,4113010591","0,3332417406","406,5676466",11,Retail,Standard,Standard Savings,"4472,24"
USER_443,"4630,552605","12311,06464","0,3722796568","0,3718751097","0,5950463449","477,748923",5,Retail,Standard,Standard Savings,"2388,74"
USER_444,"16755,75403","3849,312483","0,108150756","0,6090711272","0,0901957002","914,7739513",12,HNW,Anxious Saver,Gold Deposit,"10977,29"
USER_445,"29421,64538","6505,430453","0,2515989698","0,2635748947","0,6060150025","1601,190878",2,HNW,Standard,Standard Savings,"3202,38"
USER_446,"42687,7394","647,4963537","0,2719651078","0,4713129761","0,0896317733","2147,336897",6,HNW,Wealthy Accumulator,Private Banking,"12884,02"
USER_447,"13998,9923","4689,29128","0,7206678675","0,5440576448","0,9592354353","793,7354407",3,Retail,Standard,Standard Savings,"2381,21"
USER_448,"4720,209996","6066,598779","0,04855042721","0,4973071097","0,7156626521","357,3424754",6,Retail,Standard,Standard Savings,"2144,05"
USER_449,"871,939937","3014,413358","0,6511923082","0,5166240141","0,7881597881","103,885264",12,Retail,Standard,Standard Savings,"1246,62"
USER_450,"15012,4254","1393,764181","0,2214099098","0,348587382","0,7041043608","778,4965539",5,HNW,Standard,Standard Savings,"3892,48"
USER_451,"8173,604076","10493,10226","0,08186150592","0,4839236201","0,5897290361","618,5422489",2,Retail,Standard,Standard Savings,"1237,08"
USER_452,"5520,331253","6791,620409","0,3008061611","0,5594524922","0,4499127811","411,8489708",12,Retail,Standard,Standard Savings,"4942,19"
USER_453,"23682,37675","11505,79464","0,2244728694","0,4103048733","0,8583733798","1414,234731",5,HNW,Standard,Standard Savings,"7071,17"
USER_454,"1178,80208","8529,816958","0,5520323758","0,09019352985","0,9568356675","229,5364432",5,Retail,Rational Strategist,Standard Savings,"1147,68"
USER_455,"6785,051094","23216,66068","0,3573764034","0,5904743478","0,4990361729","803,5857683",9,Retail,Standard,Standard Savings,"7232,27"
USER_456,"114,1858943","1067,03511","0,9659937424","0,4697633755","0,9315350492","27,04999692",11,Retail,Standard,Standard Savings,"297,55"
USER_457,"6323,543696","453,7158454","0,9635495994","0,4382566929","0,58333291","325,2515017",8,Retail,Standard,Standard Savings,"2602,01"
USER_458,"579,5043107","2054,922495","0,4437152691","0,1828375762","0,5383841869","70,07366543",12,Retail,Standard,Standard Savings,"840,88"
USER_459,"1264,909959","690,5904775","0,7950874607","0,4044427351","0,454482733","77,05730752",12,Retail,Standard,Standard Savings,"924,69"
USER_460,"1250,26232","3702,557993","0,01326854086","0,3219322028","0,2092877615","136,5642759",7,Retail,Standard,Standard Savings,"955,95"
USER_461,"10475,68386","5012,360977","0,5478115847","0,5756164885","0,003719660818","624,0314127",12,Retail,Standard,Standard Savings,"7488,38"
USER_462,"13705,97718","4317,170606","0,7432991723","0,1032965152","0,2415062269","771,6422709",3,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"2314,93"
USER_463,"8755,537772","1500,393878","0,2169432254","0,4539226523","0,5097231716","467,7847662",10,Retail,Standard,Standard Savings,"4677,85"
USER_464,"32747,20209","11974,81957","0,06117175517","0,5747068629","0,3799599523","1876,856496",4,HNW,Wealthy Accumulator,Private Banking,"7507,43"
USER_465,"4697,965779","106,9985648","0,1559189359","0,1241060194","0,448485228","237,0382603",6,Retail,Standard,Standard Savings,"1422,23"
USER_466,"3364,691574","2138,655992","0,4418480872","0,6385870921","0,9806482196","211,0076986",3,Retail,Standard,Standard Savings,"633,02"
USER_467,"20295,02538","6346,86916","0,5063714208","0,2784539804","0,3502723707","1141,688652",11,HNW,Standard,Standard Savings,"12558,58"
USER_468,"2530,820677","7282,059174","0,3808851221","0,5353767252","0,4521829394","272,1822173",9,Retail,Standard,Standard Savings,"2449,64"
USER_469,"33028,70106","2690,286519","0,439973767","0,491192742","0,1335155514","1705,240784",8,HNW,Wealthy Accumulator,Private Banking,"13641,93"
USER_470,"122,2894436","85,27208305","0,4702349596","0,4085081305","0,04795773244","7,819913841",6,Retail,Standard,Standard Savings,"46,92"
USER_471,"35025,26923","4812,245101","0,7694366616","0,5692246046","0,7754095146","1847,508363",4,HNW,Wealthy Accumulator,Private Banking,"7390,03"
USER_472,"441,1899862","325,865245","0,1052418981","0,5642577807","0,5706831751","28,57680421",7,Retail,Standard,Standard Savings,"200,04"
USER_473,"22177,21229","570,6373677","0,7689504672","0,3520701608","0,760704806","1120,273362",11,HNW,Standard,Standard Savings,"12323,01"
USER_474,"7501,432503","5252,693615","0,6886273023","0,2385165808","0,1498627989","480,1254975",3,Retail,Standard,Standard Savings,"1440,38"
USER_475,"49568,28608","1873,382347","0,7416608095","0,4337966928","0,5718287712","2515,881951",10,HNW,Wealthy Accumulator,Private Banking,"25158,82"
USER_476,"766,6137595","2138,784823","0,7344683859","0,528922971","0,2536424743","81,10638444",8,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"648,85"
USER_477,"8071,096637","3335,517181","0,4705918158","0,5311425674","0,2280618169","470,2651755",1,Retail,Standard,Standard Savings,"470,27"
USER_478,"34835,75221","19216,7764","0,2114001846","0,5739068244","0,01152601405","2126,123139",3,HNW,Wealthy Accumulator,Private Banking,"6378,37"
USER_479,"7404,439332","16825,61297","0,5366289043","0,3427916574","0,1303407236","706,7342261",11,Retail,Standard,Standard Savings,"7774,08"
USER_480,"9926,282904","2691,506564","0,9579820536","0,4589171081","0,3092681115","550,1442765",5,Retail,Standard,Standard Savings,"2750,72"
USER_481,"11899,01238","1542,821088","0,5885256814","0,2101045277","0,1168787606","625,8070408",5,Retail,Standard,Standard Savings,"3129,04"
USER_482,"6061,277557","1801,924463","0,01104714521","0,372244549","0,9858584404","339,1023671",10,Retail,Standard,Standard Savings,"3391,02"
USER_483,"9876,74173","1565,213411","0,05971090488","0,05287933025","0,3086326485","525,1413547",2,Retail,Standard,Standard Savings,"1050,28"
USER_484,"8778,258618","3799,06175","0,9928634336","0,262292915","0,1303239467","514,8941659",10,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"5148,94"
USER_485,"23142,32769","4667,945038","0,07194635924","0,2332307674","0,1990823128","1250,475285",8,HNW,Standard,Standard Savings,"10003,8"
USER_486,"465,1146174","3354,770282","0,04604516004","0,2730863458","0,5877032283","90,35113651",5,Retail,Standard,Standard Savings,"451,76"
USER_487,"3298,427259","2621,195605","0,3530242694","0,4477336033","0,06404352386","217,345275",7,Retail,Standard,Standard Savings,"1521,42"
USER_488,"30039,96006","1186,751439","0,9693172033","0,3692790506","0,8624341301","1525,733032",7,HNW,Wealthy Accumulator,Private Banking,"10680,13"
USER_489,"22096,75828","3293,782793","0,3186751537","0,3493468113","0,9614996792","1170,71357",5,HNW,Standard,Standard Savings,"5853,57"
USER_490,"6081,75262","2085,938099","0,4098841309","0,2437720654","0,2467474207","345,806393",8,Retail,Standard,Standard Savings,"2766,45"
USER_491,"9679,330287","3900,016079","0,6340770612","0,3616258958","0,4500952686","561,9668359",9,Retail,Standard,Standard Savings,"5057,7"
USER_492,"3248,734199","5622,565418","0,02411183933","0,3386348136","0,02213445103","274,8880183",4,Retail,Standard,Standard Savings,"1099,55"
USER_493,"2084,041614","5016,222022","0,8977635775","0,2115979619","0,6407102247","204,5265212",4,Retail,Standard,Standard Savings,"818,11"
USER_494,"6230,585988","3104,04153","0,5194430176","0,4517242967","0,4139260581","373,61013",8,Retail,Standard,Standard Savings,"2988,88"
USER_495,"4359,535346","4060,243981","0,466810906","0,4841063993","0,2700584661","299,1816469",1,Retail,Standard,Standard Savings,"299,18"
USER_496,"8762,43706","1676,357705","0,8607266622","0,534745173","0,2068371106","471,6490071",4,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"1886,6"
USER_497,"809,2228443","122,6944495","0,9530765894","0,2817470219","0,6540230777","42,91503121",6,Retail,Standard,Standard Savings,"257,49"
USER_498,"36649,60123","4904,405661","0,4234252316","0,2648928901","0,416217031","1930,568174",4,HNW,Wealthy Accumulator,Private Banking,"7722,27"
USER_499,"42838,65576","1455,563479","0,1724410793","0,6566668248","0,179659289","2171,044057",6,HNW,Anxious Saver,Gold Deposit,"13026,26"
USER_500,"11978,63882","5527,485323","0,81570927","0,3345408926","0,6891090815","709,4816474",5,Retail,Standard,Standard Savings,"3547,41"
USER_501,"7680,784344","6871,99693","0,4032604212","0,4395909388","0,565072283","521,4791558",9,Retail,Standard,Standard Savings,"4693,31"
USER_502,"3703,793016","12380,39342","0,9355455395","0,1378210329","0,8586720549","432,7975192",10,Retail,Rational Strategist,Standard Savings,"4327,98"
USER_503,"16809,07167","15865,06822","0,9498989838","0,2706239138","0,1174758989","1157,754948",9,HNW,Impulsive Intuitive,High-Leverage Trading / Crypto,"10419,79"
USER_504,"11543,29584","52,90918492","0,1148290317","0,4150978094","0,7856666019","578,2229755",4,Retail,Standard,Standard Savings,"2312,89"
USER_505,"1774,736541","23216,54629","0,9565539673","0,2494113904","0,6735167868","553,0677528",4,Retail,Standard,Standard Savings,"2212,27"
USER_506,"24183,01092","5744,556469","0,3682703254","0,4150861846","0,1150109368","1324,041675",12,HNW,Standard,Standard Savings,"15888,5"
USER_507,"17289,94511","5157,444062","0,6462525177","0,5168012734","0,6948207299","967,6461369",8,HNW,Standard,Standard Savings,"7741,17"
USER_508,"29917,38525","76,65000757","0,03475008173","0,4289525464","0,4415472889","1497,402263",10,HNW,Standard,Standard Savings,"14974,02"
USER_509,"12936,04004","9874,809898","0,8888842741","0,4824416308","0,9449847856","844,2982001",4,Retail,Standard,Standard Savings,"3377,19"
USER_510,"9504,040196","786,143837","0,6415973293","0,5814928694","0,1416113506","490,9248865",2,Retail,Standard,Standard Savings,"981,85"
USER_511,"5417,025066","9080,163082","0,643554467","0,4340615381","0,6428333908","452,4545149",2,Retail,Standard,Standard Savings,"904,91"
USER_512,"26990,18362","78,42456955","0,90217616","0,627761848","0,3819800455","1351,077672",1,HNW,Anxious Saver,Gold Deposit,"1351,08"
USER_513,"20103,9238","5191,787088","0,5083471749","0,08411629134","0,9568146706","1109,031932",5,HNW,Rational Strategist,Stock Portfolio,"5545,16"
USER_514,"462,7293865","2852,891709","0,4105166404","0,1728889928","0,3299748953","80,19430351",6,Retail,Standard,Standard Savings,"481,17"
USER_515,"267,2081687","1120,512111","0,8661287523","0,1037814375","0,9621859095","35,77065065",9,Retail,Rational Strategist,Standard Savings,"321,94"
USER_516,"4723,477616","568,98777","0,7424205119","0,3487373571","0,9014858511","247,5536362",5,Retail,Standard,Standard Savings,"1237,77"
USER_517,"16636,47723","2900,232754","0,948975665","0,4990152745","0,2703832353","889,8285166",6,HNW,Impulsive Intuitive,High-Leverage Trading / Crypto,"5338,97"
USER_518,"43642,75468","657,985211","0,9401218933","0,2217411483","0,8035417768","2195,297438",6,HNW,Rational Strategist,Stock Portfolio,"13171,78"
USER_519,"1630,095099","3332,006428","0,3823261646","0,5885172724","0,9956042018","148,1448835",3,Retail,Standard,Standard Savings,"444,43"
USER_520,"9017,241302","4907,041218","0,4469862901","0,2301336951","0,2526630022","549,0028895",12,Retail,Standard,Standard Savings,"6588,03"
USER_521,"4794,736998","8783,434632","0,2559849538","0,6422180134","0,4367771693","415,4055425",4,Retail,Standard,Standard Savings,"1661,62"
USER_522,"35037,08554","5676,113279","0,6606478891","0,3508113436","0,5201807366","1865,376543",1,HNW,Wealthy Accumulator,Private Banking,"1865,38"
USER_523,"18459,13207","337,1121338","0,3645419701","0,1007104142","0,2949311358","929,6988464",4,HNW,Standard,Standard Savings,"3718,8"
USER_524,"18221,90046","1836,748099","0,7861006466","0,3929358796","0,01526483965","947,8299852",1,HNW,Impulsive Intuitive,High-Leverage Trading / Crypto,"947,83"
USER_525,"6324,155711","1698,236615","0,1215507607","0,3283882839","0,2201292442","350,1725179",5,Retail,Standard,Standard Savings,"1750,86"
USER_526,"5358,349363","12327,42774","0,1164028512","0,292436451","0,2819368843","514,466023",11,Retail,Standard,Standard Savings,"5659,13"
USER_527,"3193,888922","10116,5177","0,2044553814","0,2536449825","0,4435997013","362,0248",11,Retail,Standard,Standard Savings,"3982,27"
USER_528,"580,2696384","2311,351391","0,08429218844","0,5015129489","0,1711024784","75,24050974",8,Retail,Standard,Standard Savings,"601,92"
USER_529,"20004,2614","369,0683782","0,6200316077","0,3695806383","0,8732543567","1007,594438",8,HNW,Standard,Standard Savings,"8060,76"
USER_530,"16761,17439","11226,64565","0,147352766","0,1806538496","0,7049111327","1062,591633",5,HNW,Rational Strategist,Stock Portfolio,"5312,96"
USER_531,"81724,45598","10954,76928","0,1599629175","0,4551668917","0,08520047756","4305,318185",10,HNW,Wealthy Accumulator,Private Banking,"43053,18"
USER_532,"56948,73401","9646,361269","0,01422822373","0,5580753371","0,6500924511","3040,363926",2,HNW,Wealthy Accumulator,Private Banking,"6080,73"
USER_533,"8106,515926","9324,284979","0,7820900146","0,3113120004","0,6536564764","591,8114959",12,Retail,Standard,Standard Savings,"7101,74"
USER_534,"14652,8309","3272,075252","0,8122960554","0,3817745508","0,9562211736","798,0830501",6,Retail,Standard,Standard Savings,"4788,5"
USER_535,"28961,71683","976,6185111","0,1620224164","0,2109430467","0,003020871356","1467,618212",1,HNW,Standard,Standard Savings,"1467,62"
USER_536,"18947,72015","3245,537127","0,7395244343","0,2405746748","0,2479324498","1012,29675",7,HNW,Impulsive Intuitive,High-Leverage Trading / Crypto,"7086,08"
USER_537,"2841,524446","3412,003365","0,4335451232","0,440558927","0,9277914794","210,3162896",11,Retail,Standard,Standard Savings,"2313,48"
USER_538,"5988,268274","3366,053725","0,239594883","0,1657191738","0,9321339154","366,7344882",4,Retail,Rational Strategist,Standard Savings,"1466,94"
USER_539,"1382,963443","3869,32026","0,6213846081","0,4125816918","0,7205864194","146,5345774",5,Retail,Standard,Standard Savings,"732,67"
USER_540,"30802,23786","1489,719547","0,1784840743","0,4295231309","0,765763321","1569,906284",6,HNW,Wealthy Accumulator,Private Banking,"9419,44"
USER_541,"9318,477026","2280,434044","0,7568836077","0,3034384615","0,09148295793","511,5325322",11,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"5626,86"
USER_542,"2596,037254","2847,454615","0,04761522757","0,4086561098","0,5138758348","186,750955",1,Retail,Standard,Standard Savings,"186,75"
USER_543,"11138,29539","702,7582253","0,9591309329","0,2782813919","0,2315829913","570,9699341",9,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"5138,73"
USER_544,"9626,704347","3038,189222","0,07187525371","0,6314634376","0,1812180436","542,0990018",10,Retail,Anxious Saver,Gold Deposit,"5420,99"
USER_545,"4434,204623","8316,029676","0,5794484192","0,3417728234","0,8103032991","388,0308247",4,Retail,Standard,Standard Savings,"1552,12"
USER_546,"1205,391214","8803,035204","0,9021942901","0,5529962749","0,1350381367","236,3302648",8,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"1890,64"
USER_547,"11134,41284","2651,433608","0,01190446885","0,4001132711","0,468651637","609,7493139",5,Retail,Standard,Standard Savings,"3048,75"
USER_548,"7346,104242","3657,447843","0,498514461","0,09670626643","0,9385782396","440,454169",11,Retail,Rational Strategist,Standard Savings,4845
USER_549,"14798,07081","171,1476763","0,3500069643","0,3665756878","0,1858320556","743,326494",8,Retail,Standard,Standard Savings,"5946,61"
USER_550,"7343,098604","5610,928195","0,5803321903","0,5507016711","0,9779934237","479,3734941",1,Retail,Standard,Standard Savings,"479,37"
USER_551,"19117,70111","2592,658556","0,2254573867","0,3508059101","0,9942879858","1007,738227",8,HNW,Standard,Standard Savings,"8061,91"
USER_552,"8027,54119","2948,24113","0,06489921723","0,6095944297","0,5556171547","460,3418821",11,Retail,Standard,Standard Savings,"5063,76"
USER_553,"8231,14581","10344,39668","0,6259330368","0,6171032317","0,1701427402","618,4452241",11,Retail,Anxious Saver,Gold Deposit,"6802,9"
USER_554,"20927,58643","3097,945119","0,4168492395","0,214039886","0,3161048879","1108,338224",4,HNW,Standard,Standard Savings,"4433,35"
USER_555,"5166,47314","107,1001287","0,6224855387","0,18102242","0,4244928327","260,4656596",2,Retail,Standard,Standard Savings,"520,93"
USER_556,"1438,879554","1290,557393","0,2105391468","0,3804904944","0,3093242244","97,75512555",11,Retail,Standard,Standard Savings,"1075,31"
USER_557,"292,0502143","3227,699191","0,338741263","0,3555142349","0,2806355799","79,15649453",6,Retail,Standard,Standard Savings,"474,94"
USER_558,"14070,57453","2761,679317","0,5616813894","0,5449306514","0,9722297092","758,7623127",2,Retail,Standard,Standard Savings,"1517,52"
USER_559,"9683,989671","9843,800976","0,5931127783","0,4750115617","0,1533648274","681,0755031",5,Retail,Standard,Standard Savings,"3405,38"
USER_560,"12176,65348","3905,931893","0,3723148078","0,3767106897","0,7333279087","686,9513118",2,Retail,Standard,Standard Savings,"1373,9"
USER_561,"2394,814935","5850,043226","0,2800532056","0,3434352795","0,0004102894392","236,7416113",3,Retail,Standard,Standard Savings,"710,22"
USER_562,"1466,125512","3168,011444","0,2737006295","0,4902627576","0,5961826694","136,6665045",11,Retail,Standard,Standard Savings,"1503,33"
USER_563,"146,5147627","2896,019618","0,1746993514","0,3124030178","0,915943004","65,24613049",6,Retail,Standard,Standard Savings,"391,48"
USER_564,"4316,872615","2955,540891","0,3254049623","0,4863071593","0,2879340941","274,9544486",1,Retail,Standard,Standard Savings,"274,95"
USER_565,"8913,973757","2645,979729","0,199440337","0,3868691268","0,1855259753","498,6182824",6,Retail,Standard,Standard Savings,"2991,71"
USER_566,"4979,818676","3867,269629","0,6338154062","0,4587749496","0,6516797949","326,3363264",3,Retail,Standard,Standard Savings,"979,01"
USER_567,"5753,195628","1441,367248","0,5690669982","0,1977676569","0,7126014073","316,4871264",7,Retail,Rational Strategist,Standard Savings,"2215,41"
USER_568,"23450,61523","11084,56945","0,3825888237","0,5119296623","0,688030519","1394,222151",2,HNW,Standard,Standard Savings,"2788,44"
USER_569,"4281,026144","2025,467497","0,3258300199","0,2758838394","0,31931688","254,5606571",6,Retail,Standard,Standard Savings,"1527,36"
USER_570,"7215,250281","798,050141","0,2376142002","0,3933042316","0,2522024022","376,7235169",8,Retail,Standard,Standard Savings,"3013,79"
USER_571,"15308,71738","507,6752028","0,535458309","0,3090071039","0,9559188","775,5893729",1,HNW,Standard,Standard Savings,"775,59"
USER_572,"5050,801313","67,56908403","0,9189027643","0,4684368725","0,9232995083","253,8914473",11,Retail,Standard,Standard Savings,"2792,81"
USER_573,"9730,904754","2748,318065","0,6857030514","0,5313985388","0,4573166099","541,511599",11,Retail,Standard,Standard Savings,"5956,63"
USER_574,"19831,40644","1038,879877","0,744414714","0,1833699","0,8461938662","1012,347919",9,HNW,Rational Strategist,Stock Portfolio,"9111,13"
USER_575,"29861,90415","109,4282797","0,8343778637","0,1478572778","0,4523234776","1495,283773",5,HNW,Standard,Standard Savings,"7476,42"
USER_576,"1590,818793","3670,049487","0,3516349733","0,111819293","0,4243890181","152,9419294",5,Retail,Standard,Standard Savings,"764,71"
USER_577,"26116,62763","5696,83625","0,06287578211","0,4709857502","0,1567629476","1419,768107",12,HNW,Standard,Standard Savings,"17037,22"
USER_578,"6775,02781","448,2618572","0,6225588033","0,478547018","0,4264060565","347,7166276",5,Retail,Standard,Standard Savings,"1738,58"
USER_579,"2987,354544","3089,463649","0,1886722912","0,3483487064","0,5374169386","211,1570002",6,Retail,Standard,Standard Savings,"1266,94"
USER_580,"6145,869674","6805,642056","0,56904365","0,2659735481","0,02250432743","443,4063248",2,Retail,Standard,Standard Savings,"886,81"
USER_581,"39136,53098","21274,96891","0,7395102332","0,395452998","0,4441130052","2382,325927",6,HNW,Wealthy Accumulator,Private Banking,"14293,96"
USER_582,"6784,912927","5500,92279","0,7836383021","0,4722381676","0,7813562184","449,2641021",11,Retail,Standard,Standard Savings,"4941,91"
USER_583,"3986,160321","1404,125184","0,3018391202","0,3233834294","0,6800460564","227,3905197",4,Retail,Standard,Standard Savings,"909,56"
USER_584,"10034,86274","6303,661896","0,5124332326","0,5938927601","0,6351569889","627,8163749",8,Retail,Standard,Standard Savings,"5022,53"
USER_585,"2746,284677","4555,638253","0,6209650963","0,2182198763","0,9095554284","228,4269989",11,Retail,Rational Strategist,Standard Savings,"2512,7"
USER_586,"788,9530498","1190,012558","0,8194807217","0,547572277","0,01803200983","63,24790365",9,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"569,23"
USER_587,"1379,752197","9522,765237","0,7613886651","0,2771593841","0,5570475862","259,4429146",9,Retail,Standard,Standard Savings,"2334,99"
USER_588,"1370,184241","2787,878091","0,987975321","0,3140998075","0,7873488484","124,2667738",8,Retail,Standard,Standard Savings,"994,13"
USER_589,"1647,599016","16347,90629","0,00808467653","0,4337988828","0,5413353827","409,3380767",3,Retail,Standard,Standard Savings,"1228,01"
